doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_has_verbal_bc,B_tokens,B_pos_tags,B_token_count,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,B_has_content,warnings,keep?
Gos177,Gos177.s88,Af-prof-02166,"ja , no , zakaj , si rekla , da boš to delala , ne .",https://nl.ijs.si/project/gos20/Gos177/Gos177.s88.mp3,ja no zakaj si rekla da boš to delala ne,PART PART ADV AUX VERB SCONJ AUX DET VERB PART,Gos177.s89,Bf-stud-02167,"aha , ja , ja , ja , ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos177/Gos177.s89.mp3,0,aha ja ja ja ja ja ja,INTJ PART PART PART PART PART PART,7,1,aha,aha,INTJ,root,understanding,0,1,HAS_CONTENT,
Gos180,Gos180.s278,Bm-udel-07137,"tudi jaz sem šel to v uredbo gledat in notri piše , da med usta- , med enostavne , mmm , objekte spada tudi bazen , ki ne presega tridesetih kvadratnih metrov . ne .",https://nl.ijs.si/project/gos20/Gos180/Gos180.s278.mp3,tudi jaz sem šel to v uredbo gledat in notri piše da med usta- med enostavne mmm objekte spada tudi bazen ki ne presega tridesetih kvadratnih metrov ne,PART PRON AUX VERB DET ADP NOUN VERB CCONJ ADV VERB SCONJ ADP X ADP ADJ INTJ NOUN VERB PART NOUN SCONJ PART VERB NUM ADJ NOUN PART,Gos180.s279,Af-stra-02166,mhm .,https://nl.ijs.si/project/gos20/Gos180/Gos180.s279.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos180,Gos180.s281,Bm-udel-07137,"eee , hkrati se bo pa naredila z , eee , projekt z izvedbo s- in bo z- , eee zajemalo notri , eee , detajle , kako narediti ograjo , kako narediti tlake med sabo , da bojo višinsko enaki .",https://nl.ijs.si/project/gos20/Gos180/Gos180.s281.mp3,eee hkrati se bo pa naredila z eee projekt z izvedbo s- in bo z- eee zajemalo notri eee detajle kako narediti ograjo kako narediti tlake med sabo da bojo višinsko enaki,INTJ ADV PRON AUX CCONJ VERB ADP INTJ NOUN ADP NOUN X CCONJ AUX X INTJ VERB ADV INTJ NOUN ADV VERB NOUN ADV VERB NOUN ADP PRON SCONJ AUX ADV DET,Gos180.s282,Af-stra-02166,mhm .,https://nl.ijs.si/project/gos20/Gos180/Gos180.s282.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos180,Gos180.s282,Af-stra-02166,mhm .,https://nl.ijs.si/project/gos20/Gos180/Gos180.s282.mp3,mhm,INTJ,Gos180.s283,Bm-udel-07137,eee .,https://nl.ijs.si/project/gos20/Gos180/Gos180.s283.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Gos180,Gos180.s288,Bm-udel-07137,"mogoče je boljše , da naredimo vse nek- , betonsko , neko betonsko podlago .",https://nl.ijs.si/project/gos20/Gos180/Gos180.s288.mp3,mogoče je boljše da naredimo vse nek- betonsko neko betonsko podlago,ADJ AUX ADJ SCONJ VERB DET X ADJ DET ADJ NOUN,Gos180.s289,Af-stra-02166,mhm .,https://nl.ijs.si/project/gos20/Gos180/Gos180.s289.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos181,Gos181.s385,Df-udel-02555,"ja , saj to je to .",https://nl.ijs.si/project/gos20/Gos181/Gos181.s385.mp3,ja saj to je to,PART CCONJ DET AUX DET,Gos181.s386,Bf-udel-02553,mhm .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s386.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos181,Gos181.s398,Cf-udel-02554,to je kasneje .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s398.mp3,to je kasneje,DET VERB ADV,Gos181.s399,Af-udel-02552,ja .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s399.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos181,Gos181.s403,Bf-udel-02553,za prost dan .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s403.mp3,za prost dan,ADP ADJ NOUN,Gos181.s404,Af-udel-02552,"ja , ja .",https://nl.ijs.si/project/gos20/Gos181/Gos181.s404.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos181,Gos181.s416,Af-udel-02552,tako bomo to pol mogle se spet sestati na podlagi tega .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s416.mp3,tako bomo to pol mogle se spet sestati na podlagi tega,ADV AUX DET DET VERB PRON ADV VERB ADP NOUN DET,Gos181.s417,Bf-udel-02553,"mhm , mhm .",https://nl.ijs.si/project/gos20/Gos181/Gos181.s417.mp3,0,mhm mhm,INTJ INTJ,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos181,Gos181.s458,Df-udel-02555,"potem boš mogel konkretno iskati , po moje .",https://nl.ijs.si/project/gos20/Gos181/Gos181.s458.mp3,potem boš mogel konkretno iskati po moje,ADV AUX VERB ADV VERB ADP DET,Gos181.s459,Cf-udel-02554,aja .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s459.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos181,Gos181.s469,Af-udel-02552,okej .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s469.mp3,okej,ADV,Gos181.s470,Cf-udel-02554,a ne ?,https://nl.ijs.si/project/gos20/Gos181/Gos181.s470.mp3,0,a ne,PART PART,2,1,a,a,PART,root,continuer,0,0,OK,
Gos181,Gos181.s485,Af-udel-02552,vem .,https://nl.ijs.si/project/gos20/Gos181/Gos181.s485.mp3,vem,VERB,Gos181.s486,Bf-udel-02553,"ja , ne .",https://nl.ijs.si/project/gos20/Gos181/Gos181.s486.mp3,0,ja ne,PART PART,2,1,ja,ja,PART,discourse,agreement,0,0,OK,
Gos182,Gos182.s176,Af-stra-02238,"a si videla oni plakat , krasen , za Hazard .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s176.mp3,a si videla oni plakat krasen za Hazard,ADV AUX VERB DET NOUN ADJ ADP NOUN,Gos182.s177,Bf-prod-02264,ne .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s177.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos182,Gos182.s191,Bf-prod-02264,"ali je pa pol še tisto , a veš , da en to naredi , pol pa vidiš pa rečeš , mater , na tej sliki pa dobro izgledam , ej , meni je kul .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s191.mp3,ali je pa pol še tisto a veš da en to naredi pol pa vidiš pa rečeš mater na tej sliki pa dobro izgledam ej meni je kul,CCONJ VERB CCONJ DET PART DET PART VERB SCONJ NUM DET VERB DET CCONJ VERB CCONJ VERB NOUN ADP DET NOUN CCONJ ADV VERB INTJ PRON VERB ADJ,Gos182.s192,Af-stra-02238,"ja , ja .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s192.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos182,Gos182.s198,Bf-prod-02264,"blokcu , ki ga s- , pr- , pač strižem vsake dva meseca .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s198.mp3,blokcu ki ga s- pr- pač strižem vsake dva meseca,NOUN SCONJ PRON X X PART VERB DET NUM NOUN,Gos182.s199,Af-stra-02238,mhm .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s199.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos182,Gos182.s204,Bf-prod-02264,"in sem rekla , o , živjo , ti , kdaj pa prideš pa to , a veš , pa vse ti .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s204.mp3,in sem rekla o živjo ti kdaj pa prideš pa to a veš pa vse ti,CCONJ AUX VERB INTJ INTJ PRON ADV CCONJ VERB CCONJ DET PART VERB CCONJ DET PRON,Gos182.s205,Af-stra-02238,ojej .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s205.mp3,0,ojej,INTJ,1,1,ojej,ojej,INTJ,root,surprise,0,0,OK,
Gos182,Gos182.s207,Bf-prod-02264,"jaz pa njej , ti , čao , a veš , po telefonu , ne .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s207.mp3,jaz pa njej ti čao a veš po telefonu ne,PRON CCONJ PRON PRON INTJ PART VERB ADP NOUN PART,Gos182.s208,Af-stra-02238,ojej .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s208.mp3,0,ojej,INTJ,1,1,ojej,ojej,INTJ,root,surprise,0,0,OK,
Gos182,Gos182.s225,Af-stra-02238,"ne več , najbrž je ostal tak , kot je bil , a veš , takrat , ko sem bila deset stara , in pol so me malo postarali .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s225.mp3,ne več najbrž je ostal tak kot je bil a veš takrat ko sem bila deset stara in pol so me malo postarali,PART PART PART AUX VERB DET SCONJ AUX VERB PART VERB ADV SCONJ AUX AUX NUM ADJ CCONJ DET AUX PRON DET VERB,Gos182.s226,Bf-prod-02264,aja .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s226.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos182,Gos182.s228,Bf-prod-02264,lahko si bila pa takrat bolj zagrenjena pa si tako zvenela .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s228.mp3,lahko si bila pa takrat bolj zagrenjena pa si tako zvenela,ADV AUX AUX CCONJ ADV ADV ADJ CCONJ AUX ADV VERB,Gos182.s229,Af-stra-02238,ja .,https://nl.ijs.si/project/gos20/Gos182/Gos182.s229.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos182,Gos182.s230,Bf-prod-02264,"a veš , puberteta je huda zadeva .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s230.mp3,a veš puberteta je huda zadeva,PART VERB NOUN AUX ADJ NOUN,Gos182.s231,Af-stra-02238,"ja , res ja .",https://nl.ijs.si/project/gos20/Gos182/Gos182.s231.mp3,0,ja res ja,PART ADV PART,3,1,ja,ja,PART,discourse,agreement,0,0,OK,
Gos183,Gos183.s396,Sm-prod-00803,lahko dela v trgovini .,https://nl.ijs.si/project/gos20/Gos183/Gos183.s396.mp3,lahko dela v trgovini,ADV VERB ADP NOUN,Gos183.s397,Pf-prod-00804,mmm .,https://nl.ijs.si/project/gos20/Gos183/Gos183.s397.mp3,0,mmm,INTJ,1,1,mmm,mmm,INTJ,root,continuer,0,0,OK,
Gos183,Gos183.s468,Gm-prod-00805,"to je za stran , ne ?",https://nl.ijs.si/project/gos20/Gos183/Gos183.s468.mp3,to je za stran ne,DET VERB ADP ADV PART,Gos183.s469,Pf-prod-00804,ja .,https://nl.ijs.si/project/gos20/Gos183/Gos183.s469.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos185,Gos185.s164,Cf-udel-02323,pa se spremeni .,https://nl.ijs.si/project/gos20/Gos185/Gos185.s164.mp3,pa se spremeni,CCONJ PRON VERB,Gos185.s165,Bf-udel-02322,ja .,https://nl.ijs.si/project/gos20/Gos185/Gos185.s165.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos185,Gos185.s165,Bf-udel-02322,ja .,https://nl.ijs.si/project/gos20/Gos185/Gos185.s165.mp3,ja,PART,Gos185.s166,Af-udel-02236,ja .,https://nl.ijs.si/project/gos20/Gos185/Gos185.s166.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos185,Gos185.s170,Af-udel-02236,"pa te spet okrog obrne , a ne .",https://nl.ijs.si/project/gos20/Gos185/Gos185.s170.mp3,pa te spet okrog obrne a ne,CCONJ PRON ADV ADV VERB ADV PART,Gos185.s171,Bf-udel-02322,ja .,https://nl.ijs.si/project/gos20/Gos185/Gos185.s171.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos186,Gos186.s134,Am-prof-05663,"tu sem ti napisal že v uvodnem delu , da predlagam , recimo , ko daš slovenski prevo- , eee , prevod , ne , da vseeno mogoče v oklepaju daš še angleško , eem , dejansko n- , na , na nek način še enkrat prevedeš nazaj , ne .",https://nl.ijs.si/project/gos20/Gos186/Gos186.s134.mp3,tu sem ti napisal že v uvodnem delu da predlagam recimo ko daš slovenski prevo- eee prevod ne da vseeno mogoče v oklepaju daš še angleško eem dejansko n- na na nek način še enkrat prevedeš nazaj ne,ADV AUX PRON VERB PART ADP ADJ NOUN SCONJ VERB VERB SCONJ VERB ADJ X INTJ NOUN PART SCONJ ADV ADV ADP NOUN VERB PART ADJ INTJ ADV X ADP ADP DET NOUN PART ADV VERB ADV PART,Gos186.s135,Bf-stud-05664,mhm .,https://nl.ijs.si/project/gos20/Gos186/Gos186.s135.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos186,Gos186.s138,Am-prof-05663,"točno to , ne .",https://nl.ijs.si/project/gos20/Gos186/Gos186.s138.mp3,točno to ne,ADV DET PART,Gos186.s139,Bf-stud-05664,mhm .,https://nl.ijs.si/project/gos20/Gos186/Gos186.s139.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos187,Gos187.s74,Mm-prof-01075,"vidite , tule je področje .",https://nl.ijs.si/project/gos20/Gos187/Gos187.s74.mp3,vidite tule je področje,VERB ADV VERB NOUN,Gos187.s75,Rm-stud-01076,mhm .,https://nl.ijs.si/project/gos20/Gos187/Gos187.s75.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos188,Gos188.s139,Pf-prof-07533,"potem mi pa , potem mi boste pa pripravili na strani in pol vaš komentar .",https://nl.ijs.si/project/gos20/Gos188/Gos188.s139.mp3,potem mi pa potem mi boste pa pripravili na strani in pol vaš komentar,ADV PRON CCONJ ADV PRON AUX CCONJ VERB ADP NOUN CCONJ DET DET NOUN,Gos188.s140,Sf-stud-07532,mhm .,https://nl.ijs.si/project/gos20/Gos188/Gos188.s140.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos188,Gos188.s141,Pf-prof-07533,"prosim , če se le da , v pravopisno čim bolj čisti , nekako , mmm , podobi .",https://nl.ijs.si/project/gos20/Gos188/Gos188.s141.mp3,prosim če se le da v pravopisno čim bolj čisti nekako mmm podobi,VERB SCONJ PRON PART VERB ADP ADV ADV ADV ADJ ADV INTJ NOUN,Gos188.s142,Sf-stud-07532,"mhm , ja .",https://nl.ijs.si/project/gos20/Gos188/Gos188.s142.mp3,0,mhm ja,INTJ PART,2,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos190,Gos190.s100,Cf-stra-02265,te za zunaj .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s100.mp3,te za zunaj,ADV ADP ADV,Gos190.s102,Bf-prod-02277,ja .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s102.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos190,Gos190.s109,Bf-prod-02277,"imaš lahko pa na soncu je lahko , veš , jaz sem to na balkonu imela pa je",https://nl.ijs.si/project/gos20/Gos190/Gos190.s109.mp3,imaš lahko pa na soncu je lahko veš jaz sem to na balkonu imela pa je,VERB ADV CCONJ ADP NOUN VERB ADV VERB PRON AUX DET ADP NOUN VERB CCONJ VERB,Gos190.s110,Cf-stra-02265,mhm .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s110.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos190,Gos190.s116,Cf-stra-02265,"ker jaz bi imela lepe rože , samo ne dosti dela , veš .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s116.mp3,ker jaz bi imela lepe rože samo ne dosti dela veš,SCONJ PRON AUX VERB ADJ NOUN PART PART DET NOUN VERB,Gos190.s117,Af-stra-02276,ja .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s117.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos190,Gos190.s127,Bf-prod-02277,"mhm , samo tule zdaj malo še cvete , potem pa je adijo .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s127.mp3,mhm samo tule zdaj malo še cvete potem pa je adijo,INTJ PART ADV ADV DET PART VERB ADV CCONJ AUX INTJ,Gos190.s128,Af-stra-02276,"ja , ja .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s128.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos190,Gos190.s130,Af-stra-02276,"da bi malo , ne , spremenila , če pa imam samo ove , veste , kukmaste , velike .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s130.mp3,da bi malo ne spremenila če pa imam samo ove veste kukmaste velike,SCONJ AUX DET PART VERB SCONJ CCONJ VERB PART DET VERB ADJ ADJ,Gos190.s131,Bf-prod-02277,"aja , ja .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s131.mp3,0,aja ja,INTJ PART,2,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos190,Gos190.s132,Bf-prod-02277,pa se ne bo mogel .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s132.mp3,pa se ne bo mogel,CCONJ PRON PART AUX VERB,Gos190.s133,Af-stra-02276,ja .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s133.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos190,Gos190.s137,Cf-stra-02265,"kaj pa , če bi rajši nekaj , pa bi tiste bele imeli pa z oranžno ?",https://nl.ijs.si/project/gos20/Gos190/Gos190.s137.mp3,kaj pa če bi rajši nekaj pa bi tiste bele imeli pa z oranžno,PRON CCONJ SCONJ VERB ADV PRON CCONJ AUX DET ADJ VERB CCONJ ADP ADJ,Gos190.s139,Bf-prod-02277,ja .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s139.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos190,Gos190.s143,Cf-stra-02265,kaj lahko kar vzamem .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s143.mp3,kaj lahko kar vzamem,ADV ADV ADV VERB,Gos190.s144,Bf-prod-02277,"seveda ,",https://nl.ijs.si/project/gos20/Gos190/Gos190.s144.mp3,0,seveda,PART,1,1,seveda,seveda,PART,root,agreement,0,0,OK,
Gos190,Gos190.s152,Af-stra-02276,"kaj vzeti , kaj drugega ?",https://nl.ijs.si/project/gos20/Gos190/Gos190.s152.mp3,kaj vzeti kaj drugega,ADV VERB PRON ADJ,Gos190.s153,Cf-stra-02265,ha ?,https://nl.ijs.si/project/gos20/Gos190/Gos190.s153.mp3,0,ha,INTJ,1,1,ha,ha,INTJ,root,surprise,1,0,A_IS_QUESTION,
Gos190,Gos190.s156,Af-stra-02276,zdaj še ne .,https://nl.ijs.si/project/gos20/Gos190/Gos190.s156.mp3,zdaj še ne,ADV PART PART,Gos190.s157,Bf-prod-02277,"ne , ne .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s157.mp3,0,ne ne,PART PART,2,1,ne,ne,PART,root,agreement,0,0,OK,
Gos190,Gos190.s158,Cf-stra-02265,"ne , zdaj še je premrzlo .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s158.mp3,ne zdaj še je premrzlo,PART ADV PART AUX ADJ,Gos190.s159,Af-stra-02276,"ne , ne .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s159.mp3,0,ne ne,PART PART,2,1,ne,ne,PART,root,agreement,0,0,OK,
Gos190,Gos190.s163,Cf-stra-02265,"ja , saj si rekla , da je lahko na temnem , ne .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s163.mp3,ja saj si rekla da je lahko na temnem ne,PART CCONJ AUX VERB SCONJ VERB ADV ADP ADJ PART,Gos190.s164,Bf-prod-02277,"ja , ja .",https://nl.ijs.si/project/gos20/Gos190/Gos190.s164.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos191,Gos191.s417,Bf-udel-02299,zamenjava .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s417.mp3,zamenjava,NOUN,Gos191.s418,Am-stra-02298,mhm .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s418.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos191,Gos191.s420,Bf-udel-02299,"stopalo gor , koleno dol .",https://nl.ijs.si/project/gos20/Gos191/Gos191.s420.mp3,stopalo gor koleno dol,NOUN ADV NOUN ADV,Gos191.s421,Am-stra-02298,mhm .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s421.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos191,Gos191.s431,Bf-udel-02299,sprostiva .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s431.mp3,sprostiva,VERB,Gos191.s432,Am-stra-02298,mhm .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s432.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos191,Gos191.s436,Bf-udel-02299,zdaj pa se dvigneva v križu .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s436.mp3,zdaj pa se dvigneva v križu,ADV CCONJ PRON VERB ADP NOUN,Gos191.s437,Am-stra-02298,aha .,https://nl.ijs.si/project/gos20/Gos191/Gos191.s437.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos194,Gos194.s576,Bf-udel-02266,daljica .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s576.mp3,daljica,NOUN,Gos194.s577,Af-udel-02265,ne .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s577.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos194,Gos194.s577,Af-udel-02265,ne .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s577.mp3,ne,PART,Gos194.s578,Bf-udel-02266,ne .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s578.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,0,0,OK,
Gos194,Gos194.s588,Bf-udel-02266,"pa jaz vem , da je to petnajst stopinj .",https://nl.ijs.si/project/gos20/Gos194/Gos194.s588.mp3,pa jaz vem da je to petnajst stopinj,CCONJ PRON VERB SCONJ AUX DET NUM NOUN,Gos194.s589,Af-udel-02265,hm .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s589.mp3,0,hm,INTJ,1,1,hm,hm,INTJ,root,continuer,0,0,OK,
Gos194,Gos194.s595,Af-udel-02265,"dobro , ampak saj pravim , malo bolj natančno , ampak , eee , sem sigurna , da pri testu boš v redu .",https://nl.ijs.si/project/gos20/Gos194/Gos194.s595.mp3,dobro ampak saj pravim malo bolj natančno ampak eee sem sigurna da pri testu boš v redu,ADV CCONJ CCONJ ADJ DET ADV ADV CCONJ INTJ AUX ADJ SCONJ ADP NOUN VERB ADP NOUN,Gos194.s596,Bf-udel-02266,mhm .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s596.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos194,Gos194.s597,Af-udel-02265,bi zdaj znala to narediti ?,https://nl.ijs.si/project/gos20/Gos194/Gos194.s597.mp3,bi zdaj znala to narediti,AUX ADV VERB DET VERB,Gos194.s598,Bf-udel-02266,ja .,https://nl.ijs.si/project/gos20/Gos194/Gos194.s598.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos199,Gos199.s320,Bf-udel-02328,"eem , dobro bi bilo , eee , še tudi ostale stvari i- , da poveva ali zapiševa , velikost pisave",https://nl.ijs.si/project/gos20/Gos199/Gos199.s320.mp3,eem dobro bi bilo eee še tudi ostale stvari i- da poveva ali zapiševa velikost pisave,INTJ ADV AUX VERB INTJ PART PART ADJ NOUN X SCONJ VERB CCONJ VERB NOUN NOUN,Gos199.s321,Af-udel-02327,mhm .,https://nl.ijs.si/project/gos20/Gos199/Gos199.s321.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos199,Gos199.s323,Bf-udel-02328,"kajti v končni fazi bo eden dal čez , eee , a štiri , čez polovico , eno sliko , pa bo en , dva , tri , petnajst strani .",https://nl.ijs.si/project/gos20/Gos199/Gos199.s323.mp3,kajti v končni fazi bo eden dal čez eee a štiri čez polovico eno sliko pa bo en dva tri petnajst strani,CCONJ ADP ADJ NOUN AUX NUM VERB ADP INTJ NOUN NUM ADP NOUN DET NOUN CCONJ VERB NUM NUM NUM NUM NOUN,Gos199.s324,Af-udel-02327,mhm .,https://nl.ijs.si/project/gos20/Gos199/Gos199.s324.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos200,Gos200.s72,Af-info-05596,"eee , zdaj pa tudi cena , se meni , osemdeset evrov , ste najbrž tudi prebrali , n- , ni nekako , glede na to , da ima , eee , življenjsko dobo , ne vem , in ni bila ravno določena točno , kdaj jo ima konec .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s72.mp3,eee zdaj pa tudi cena se meni osemdeset evrov ste najbrž tudi prebrali n- ni nekako glede na to da ima eee življenjsko dobo ne vem in ni bila ravno določena točno kdaj jo ima konec,INTJ ADV CCONJ PART NOUN PRON PRON NUM NOUN AUX PART PART VERB X VERB ADV ADV ADP DET SCONJ VERB INTJ ADJ NOUN PART VERB CCONJ AUX AUX PART ADJ ADV ADV PRON VERB NOUN,Gos200.s73,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s73.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s74,Af-info-05596,"eee , gor ste pa tudi najbrž prebrali priporočila tega zdravnika iz Celja .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s74.mp3,eee gor ste pa tudi najbrž prebrali priporočila tega zdravnika iz Celja,INTJ ADV AUX CCONJ PART PART VERB NOUN DET NOUN ADP PROPN,Gos200.s75,Bm-klic-02237,"ja , ja .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s75.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos200,Gos200.s77,Af-info-05596,"eee , tako da v bistvu je povsem takšen , kako bi jaz rekla , naraven način zdravljenja , se gre .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s77.mp3,eee tako da v bistvu je povsem takšen kako bi jaz rekla naraven način zdravljenja se gre,INTJ CCONJ SCONJ ADP NOUN AUX ADV DET ADV AUX PRON VERB ADJ NOUN NOUN PRON VERB,Gos200.s78,Bm-klic-02237,aha .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s78.mp3,0,aha,INTJ,1,1,aha,aha,INTJ,root,understanding,0,0,OK,
Gos200,Gos200.s84,Bm-klic-02237,"aha , tudi .",https://nl.ijs.si/project/gos20/Gos200/Gos200.s84.mp3,aha tudi,INTJ PART,Gos200.s85,Af-info-05596,ja .,https://nl.ijs.si/project/gos20/Gos200/Gos200.s85.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
